x_velocity,y_velocity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-4.51413e-02,-4.20224e-02,1,9.92000e+00,3.00000e+01,9.92000e+00,5.00000e+00
-4.47535e-02,-4.15406e-02,1,9.96000e+00,3.00000e+01,9.96000e+00,5.00000e+00
-4.43741e-02,-4.10449e-02,1,1.00000e+01,3.00000e+01,1.00000e+01,5.00000e+00
-4.39731e-02,-4.05668e-02,1,1.00400e+01,3.00000e+01,1.00400e+01,5.00000e+00
-4.35720e-02,-4.00886e-02,1,1.00800e+01,3.00000e+01,1.00800e+01,5.00000e+00
-4.31733e-02,-3.96079e-02,1,1.01200e+01,3.00000e+01,1.01200e+01,5.00000e+00
-4.27631e-02,-3.91321e-02,1,1.01600e+01,3.00000e+01,1.01600e+01,5.00000e+00
-4.23463e-02,-3.86615e-02,1,1.02000e+01,3.00000e+01,1.02000e+01,5.00000e+00
-4.19295e-02,-3.81909e-02,1,1.02400e+01,3.00000e+01,1.02400e+01,5.00000e+00
-4.15107e-02,-3.77217e-02,1,1.02800e+01,3.00000e+01,1.02800e+01,5.00000e+00
-4.10863e-02,-3.72563e-02,1,1.03200e+01,3.00000e+01,1.03200e+01,5.00000e+00
-4.06619e-02,-3.67908e-02,1,1.03600e+01,3.00000e+01,1.03600e+01,5.00000e+00
-4.02375e-02,-3.63254e-02,1,1.04000e+01,3.00000e+01,1.04000e+01,5.00000e+00
-3.97949e-02,-3.58769e-02,1,1.04400e+01,3.00000e+01,1.04400e+01,5.00000e+00
-3.93474e-02,-3.54327e-02,1,1.04800e+01,3.00000e+01,1.04800e+01,5.00000e+00
-3.88999e-02,-3.49886e-02,1,1.05200e+01,3.00000e+01,1.05200e+01,5.00000e+00
-3.84524e-02,-3.45445e-02,1,1.05600e+01,3.00000e+01,1.05600e+01,5.00000e+00
-3.80049e-02,-3.41003e-02,1,1.06000e+01,3.00000e+01,1.06000e+01,5.00000e+00
-3.75604e-02,-3.36552e-02,1,1.06400e+01,3.00000e+01,1.06400e+01,5.00000e+00
-3.71176e-02,-3.32094e-02,1,1.06800e+01,3.00000e+01,1.06800e+01,5.00000e+00
-3.66747e-02,-3.27636e-02,1,1.07200e+01,3.00000e+01,1.07200e+01,5.00000e+00
-3.62319e-02,-3.23179e-02,1,1.07600e+01,3.00000e+01,1.07600e+01,5.00000e+00
-3.57863e-02,-3.18795e-02,1,1.08000e+01,3.00000e+01,1.08000e+01,5.00000e+00
-3.53319e-02,-3.14658e-02,1,1.08400e+01,3.00000e+01,1.08400e+01,5.00000e+00
-3.48775e-02,-3.10520e-02,1,1.08800e+01,3.00000e+01,1.08800e+01,5.00000e+00
-3.44203e-02,-3.06387e-02,1,1.09200e+01,3.00000e+01,1.09200e+01,5.00000e+00
-3.39556e-02,-3.02269e-02,1,1.09600e+01,3.00000e+01,1.09600e+01,5.00000e+00
-3.34909e-02,-2.98151e-02,1,1.10000e+01,3.00000e+01,1.10000e+01,5.00000e+00
-3.30262e-02,-2.94033e-02,1,1.10400e+01,3.00000e+01,1.10400e+01,5.00000e+00
-3.25615e-02,-2.89915e-02,1,1.10800e+01,3.00000e+01,1.10800e+01,5.00000e+00
-3.20968e-02,-2.85797e-02,1,1.11200e+01,3.00000e+01,1.11200e+01,5.00000e+00
-3.16321e-02,-2.81678e-02,1,1.11600e+01,3.00000e+01,1.11600e+01,5.00000e+00
-3.11674e-02,-2.77560e-02,1,1.12000e+01,3.00000e+01,1.12000e+01,5.00000e+00
-3.07039e-02,-2.73714e-02,1,1.12400e+01,3.00000e+01,1.12400e+01,5.00000e+00
-3.02407e-02,-2.69951e-02,1,1.12800e+01,3.00000e+01,1.12800e+01,5.00000e+00
-2.97774e-02,-2.66187e-02,1,1.13200e+01,3.00000e+01,1.13200e+01,5.00000e+00
-2.93142e-02,-2.62424e-02,1,1.13600e+01,3.00000e+01,1.13600e+01,5.00000e+00
-2.88510e-02,-2.58660e-02,1,1.14000e+01,3.00000e+01,1.14000e+01,5.00000e+00
-2.83878e-02,-2.54897e-02,1,1.14400e+01,3.00000e+01,1.14400e+01,5.00000e+00
-2.79246e-02,-2.51133e-02,1,1.14800e+01,3.00000e+01,1.14800e+01,5.00000e+00
-2.74613e-02,-2.47370e-02,1,1.15200e+01,3.00000e+01,1.15200e+01,5.00000e+00
-2.69938e-02,-2.43613e-02,1,1.15600e+01,3.00000e+01,1.15600e+01,5.00000e+00
-2.65186e-02,-2.39912e-02,1,1.16000e+01,3.00000e+01,1.16000e+01,5.00000e+00
-2.60608e-02,-2.36494e-02,1,1.16400e+01,3.00000e+01,1.16400e+01,5.00000e+00
-2.56066e-02,-2.33090e-02,1,1.16800e+01,3.00000e+01,1.16800e+01,5.00000e+00
-2.51523e-02,-2.29686e-02,1,1.17200e+01,3.00000e+01,1.17200e+01,5.00000e+00
-2.46980e-02,-2.26282e-02,1,1.17600e+01,3.00000e+01,1.17600e+01,5.00000e+00
-2.42438e-02,-2.22877e-02,1,1.18000e+01,3.00000e+01,1.18000e+01,5.00000e+00
-2.37895e-02,-2.19473e-02,1,1.18400e+01,3.00000e+01,1.18400e+01,5.00000e+00
-2.33310e-02,-2.16084e-02,1,1.18800e+01,3.00000e+01,1.18800e+01,5.00000e+00
-2.28697e-02,-2.12814e-02,1,1.19200e+01,3.00000e+01,1.19200e+01,5.00000e+00
-2.24330e-02,-2.09655e-02,1,1.19600e+01,3.00000e+01,1.19600e+01,5.00000e+00
-2.19963e-02,-2.06496e-02,1,1.20000e+01,3.00000e+01,1.20000e+01,5.00000e+00
-2.15313e-02,-2.03299e-02,1,1.20400e+01,3.00000e+01,1.20400e+01,5.00000e+00
-2.10985e-02,-2.00260e-02,1,1.20800e+01,3.00000e+01,1.20800e+01,5.00000e+00
-2.06732e-02,-1.97258e-02,1,1.21200e+01,3.00000e+01,1.21200e+01,5.00000e+00
-2.02330e-02,-1.94293e-02,1,1.21600e+01,3.00000e+01,1.21600e+01,5.00000e+00
-1.97889e-02,-1.91337e-02,1,1.22000e+01,3.00000e+01,1.22000e+01,5.00000e+00
-1.93448e-02,-1.88381e-02,1,1.22400e+01,3.00000e+01,1.22400e+01,5.00000e+00
-1.89008e-02,-1.85425e-02,1,1.22800e+01,3.00000e+01,1.22800e+01,5.00000e+00
-1.84933e-02,-1.82669e-02,1,1.23200e+01,3.00000e+01,1.23200e+01,5.00000e+00
-1.80860e-02,-1.79914e-02,1,1.23600e+01,3.00000e+01,1.23600e+01,5.00000e+00
-1.76787e-02,-1.77159e-02,1,1.24000e+01,3.00000e+01,1.24000e+01,5.00000e+00
-1.72721e-02,-1.74572e-02,1,1.24400e+01,3.00000e+01,1.24400e+01,5.00000e+00
-1.68657e-02,-1.72029e-02,1,1.24800e+01,3.00000e+01,1.24800e+01,5.00000e+00
-1.64593e-02,-1.69487e-02,1,1.25200e+01,3.00000e+01,1.25200e+01,5.00000e+00
-1.60529e-02,-1.66944e-02,1,1.25600e+01,3.00000e+01,1.25600e+01,5.00000e+00
-1.56465e-02,-1.64402e-02,1,1.26000e+01,3.00000e+01,1.26000e+01,5.00000e+00
-1.52402e-02,-1.61859e-02,1,1.26400e+01,3.00000e+01,1.26400e+01,5.00000e+00
-1.48338e-02,-1.59316e-02,1,1.26800e+01,3.00000e+01,1.26800e+01,5.00000e+00
-1.44274e-02,-1.56774e-02,1,1.27200e+01,3.00000e+01,1.27200e+01,5.00000e+00
-1.40311e-02,-1.54294e-02,1,1.27600e+01,3.00000e+01,1.27600e+01,5.00000e+00
-1.36639e-02,-1.52041e-02,1,1.28000e+01,3.00000e+01,1.28000e+01,5.00000e+00
-1.33092e-02,-1.50027e-02,1,1.28400e+01,3.00000e+01,1.28400e+01,5.00000e+00
-1.29544e-02,-1.48012e-02,1,1.28800e+01,3.00000e+01,1.28800e+01,5.00000e+00
-1.25958e-02,-1.45988e-02,1,1.29200e+01,3.00000e+01,1.29200e+01,5.00000e+00
-1.22344e-02,-1.43956e-02,1,1.29600e+01,3.00000e+01,1.29600e+01,5.00000e+00
-1.18731e-02,-1.41924e-02,1,1.30000e+01,3.00000e+01,1.30000e+01,5.00000e+00
-1.15117e-02,-1.39892e-02,1,1.30400e+01,3.00000e+01,1.30400e+01,5.00000e+00
-1.11503e-02,-1.37860e-02,1,1.30800e+01,3.00000e+01,1.30800e+01,5.00000e+00
-1.07890e-02,-1.35828e-02,1,1.31200e+01,3.00000e+01,1.31200e+01,5.00000e+00
-1.04276e-02,-1.33796e-02,1,1.31600e+01,3.00000e+01,1.31600e+01,5.00000e+00
-1.00662e-02,-1.31765e-02,1,1.32000e+01,3.00000e+01,1.32000e+01,5.00000e+00
-9.70928e-03,-1.29835e-02,1,1.32400e+01,3.00000e+01,1.32400e+01,5.00000e+00
-9.35369e-03,-1.27936e-02,1,1.32800e+01,3.00000e+01,1.32800e+01,5.00000e+00
-9.03370e-03,-1.26314e-02,1,1.33200e+01,3.00000e+01,1.33200e+01,5.00000e+00
-8.73021e-03,-1.24820e-02,1,1.33600e+01,3.00000e+01,1.33600e+01,5.00000e+00
-8.42672e-03,-1.23326e-02,1,1.34000e+01,3.00000e+01,1.34000e+01,5.00000e+00
-8.12323e-03,-1.21832e-02,1,1.34400e+01,3.00000e+01,1.34400e+01,5.00000e+00
-7.81974e-03,-1.20338e-02,1,1.34800e+01,3.00000e+01,1.34800e+01,5.00000e+00
-7.51625e-03,-1.18844e-02,1,1.35200e+01,3.00000e+01,1.35200e+01,5.00000e+00
-7.21276e-03,-1.17350e-02,1,1.35600e+01,3.00000e+01,1.35600e+01,5.00000e+00
-6.90848e-03,-1.15856e-02,1,1.36000e+01,3.00000e+01,1.36000e+01,5.00000e+00
-6.60115e-03,-1.14359e-02,1,1.36400e+01,3.00000e+01,1.36400e+01,5.00000e+00
-6.29383e-03,-1.12863e-02,1,1.36800e+01,3.00000e+01,1.36800e+01,5.00000e+00
-5.98815e-03,-1.11380e-02,1,1.37200e+01,3.00000e+01,1.37200e+01,5.00000e+00
-5.73605e-03,-1.10340e-02,1,1.37600e+01,3.00000e+01,1.37600e+01,5.00000e+00
-5.48396e-03,-1.09301e-02,1,1.38000e+01,3.00000e+01,1.38000e+01,5.00000e+00
-5.23186e-03,-1.08261e-02,1,1.38400e+01,3.00000e+01,1.38400e+01,5.00000e+00
-4.97441e-03,-1.07175e-02,1,1.38800e+01,3.00000e+01,1.38800e+01,5.00000e+00
-4.69638e-03,-1.05911e-02,1,1.39200e+01,3.00000e+01,1.39200e+01,5.00000e+00
-4.43890e-03,-1.04825e-02,1,1.39600e+01,3.00000e+01,1.39600e+01,5.00000e+00
-4.22021e-03,-1.04072e-02,1,1.40000e+01,3.00000e+01,1.40000e+01,5.00000e+00
-3.96263e-03,-1.02967e-02,1,1.40400e+01,3.00000e+01,1.40400e+01,5.00000e+00
-3.70505e-03,-1.01861e-02,1,1.40800e+01,3.00000e+01,1.40800e+01,5.00000e+00
-3.49929e-03,-1.01214e-02,1,1.41200e+01,3.00000e+01,1.41200e+01,5.00000e+00
-3.28173e-03,-1.00429e-02,1,1.41600e+01,3.00000e+01,1.41600e+01,5.00000e+00
-3.05948e-03,-9.95935e-03,1,1.42000e+01,3.00000e+01,1.42000e+01,5.00000e+00
-2.83723e-03,-9.87583e-03,1,1.42400e+01,3.00000e+01,1.42400e+01,5.00000e+00
-2.61499e-03,-9.79232e-03,1,1.42800e+01,3.00000e+01,1.42800e+01,5.00000e+00
-2.39274e-03,-9.70880e-03,1,1.43200e+01,3.00000e+01,1.43200e+01,5.00000e+00
-2.17695e-03,-9.63123e-03,1,1.43600e+01,3.00000e+01,1.43600e+01,5.00000e+00
-2.00502e-03,-9.59408e-03,1,1.44000e+01,3.00000e+01,1.44000e+01,5.00000e+00
-1.83596e-03,-9.55132e-03,1,1.44400e+01,3.00000e+01,1.44400e+01,5.00000e+00
-1.66764e-03,-9.50708e-03,1,1.44800e+01,3.00000e+01,1.44800e+01,5.00000e+00
-1.49931e-03,-9.46284e-03,1,1.45200e+01,3.00000e+01,1.45200e+01,5.00000e+00
-1.33100e-03,-9.41860e-03,1,1.45600e+01,3.00000e+01,1.45600e+01,5.00000e+00
-1.16268e-03,-9.37437e-03,1,1.46000e+01,3.00000e+01,1.46000e+01,5.00000e+00
-9.94357e-04,-9.33013e-03,1,1.46400e+01,3.00000e+01,1.46400e+01,5.00000e+00
-8.26038e-04,-9.28589e-03,1,1.46800e+01,3.00000e+01,1.46800e+01,5.00000e+00
-6.59392e-04,-9.23947e-03,1,1.47200e+01,3.00000e+01,1.47200e+01,5.00000e+00
-4.93629e-04,-9.19189e-03,1,1.47600e+01,3.00000e+01,1.47600e+01,5.00000e+00
-3.32623e-04,-9.14217e-03,1,1.48000e+01,3.00000e+01,1.48000e+01,5.00000e+00
-2.10033e-04,-9.11232e-03,1,1.48400e+01,3.00000e+01,1.48400e+01,5.00000e+00
-1.05339e-04,-9.10374e-03,1,1.48800e+01,3.00000e+01,1.48800e+01,5.00000e+00
-6.44380e-07,-9.09515e-03,1,1.49200e+01,3.00000e+01,1.49200e+01,5.00000e+00
1.04050e-04,-9.08656e-03,1,1.49600e+01,3.00000e+01,1.49600e+01,5.00000e+00
2.08744e-04,-9.07798e-03,1,1.50000e+01,3.00000e+01,1.50000e+01,5.00000e+00
3.13439e-04,-9.06939e-03,1,1.50400e+01,3.00000e+01,1.50400e+01,5.00000e+00
4.18133e-04,-9.06080e-03,1,1.50800e+01,3.00000e+01,1.50800e+01,5.00000e+00
5.22827e-04,-9.05221e-03,1,1.51200e+01,3.00000e+01,1.51200e+01,5.00000e+00
6.27522e-04,-9.04363e-03,1,1.51600e+01,3.00000e+01,1.51600e+01,5.00000e+00
7.32216e-04,-9.03504e-03,1,1.52000e+01,3.00000e+01,1.52000e+01,5.00000e+00
8.19394e-04,-9.01714e-03,1,1.52400e+01,3.00000e+01,1.52400e+01,5.00000e+00
9.01267e-04,-8.99643e-03,1,1.52800e+01,3.00000e+01,1.52800e+01,5.00000e+00
9.83140e-04,-8.97571e-03,1,1.53200e+01,3.00000e+01,1.53200e+01,5.00000e+00
1.04612e-03,-8.98016e-03,1,1.53600e+01,3.00000e+01,1.53600e+01,5.00000e+00
1.09412e-03,-9.00457e-03,1,1.54000e+01,3.00000e+01,1.54000e+01,5.00000e+00
1.14211e-03,-9.02898e-03,1,1.54400e+01,3.00000e+01,1.54400e+01,5.00000e+00
1.19010e-03,-9.05339e-03,1,1.54800e+01,3.00000e+01,1.54800e+01,5.00000e+00
1.23810e-03,-9.07780e-03,1,1.55200e+01,3.00000e+01,1.55200e+01,5.00000e+00
1.28609e-03,-9.10221e-03,1,1.55600e+01,3.00000e+01,1.55600e+01,5.00000e+00
1.33133e-03,-9.12229e-03,1,1.56000e+01,3.00000e+01,1.56000e+01,5.00000e+00
1.36603e-03,-9.12582e-03,1,1.56400e+01,3.00000e+01,1.56400e+01,5.00000e+00
1.40073e-03,-9.12935e-03,1,1.56800e+01,3.00000e+01,1.56800e+01,5.00000e+00
1.43544e-03,-9.13288e-03,1,1.57200e+01,3.00000e+01,1.57200e+01,5.00000e+00
1.45995e-03,-9.15170e-03,1,1.57600e+01,3.00000e+01,1.57600e+01,5.00000e+00
1.46612e-03,-9.19805e-03,1,1.58000e+01,3.00000e+01,1.58000e+01,5.00000e+00
1.47228e-03,-9.24440e-03,1,1.58400e+01,3.00000e+01,1.58400e+01,5.00000e+00
1.47901e-03,-9.28432e-03,1,1.58800e+01,3.00000e+01,1.58800e+01,5.00000e+00
1.48790e-03,-9.29950e-03,1,1.59200e+01,3.00000e+01,1.59200e+01,5.00000e+00
1.49455e-03,-9.31838e-03,1,1.59600e+01,3.00000e+01,1.59600e+01,5.00000e+00
1.47756e-03,-9.37615e-03,1,1.60000e+01,3.00000e+01,1.60000e+01,5.00000e+00
1.47063e-03,-9.39892e-03,1,1.60400e+01,3.00000e+01,1.60400e+01,5.00000e+00
1.46370e-03,-9.42169e-03,1,1.60800e+01,3.00000e+01,1.60800e+01,5.00000e+00
1.44220e-03,-9.47011e-03,1,1.61200e+01,3.00000e+01,1.61200e+01,5.00000e+00
1.41190e-03,-9.51055e-03,1,1.61600e+01,3.00000e+01,1.61600e+01,5.00000e+00
1.38137e-03,-9.54527e-03,1,1.62000e+01,3.00000e+01,1.62000e+01,5.00000e+00
1.35085e-03,-9.57999e-03,1,1.62400e+01,3.00000e+01,1.62400e+01,5.00000e+00
1.32032e-03,-9.61471e-03,1,1.62800e+01,3.00000e+01,1.62800e+01,5.00000e+00
1.28980e-03,-9.64942e-03,1,1.63200e+01,3.00000e+01,1.63200e+01,5.00000e+00
1.25927e-03,-9.68414e-03,1,1.63600e+01,3.00000e+01,1.63600e+01,5.00000e+00
1.21926e-03,-9.73803e-03,1,1.64000e+01,3.00000e+01,1.64000e+01,5.00000e+00
1.16107e-03,-9.78979e-03,1,1.64400e+01,3.00000e+01,1.64400e+01,5.00000e+00
1.09976e-03,-9.83771e-03,1,1.64800e+01,3.00000e+01,1.64800e+01,5.00000e+00
1.03844e-03,-9.88562e-03,1,1.65200e+01,3.00000e+01,1.65200e+01,5.00000e+00
9.77125e-04,-9.93353e-03,1,1.65600e+01,3.00000e+01,1.65600e+01,5.00000e+00
9.14983e-04,-9.98071e-03,1,1.66000e+01,3.00000e+01,1.66000e+01,5.00000e+00
8.48900e-04,-1.00243e-02,1,1.66400e+01,3.00000e+01,1.66400e+01,5.00000e+00
7.82813e-04,-1.00679e-02,1,1.66800e+01,3.00000e+01,1.66800e+01,5.00000e+00
7.16729e-04,-1.01116e-02,1,1.67200e+01,3.00000e+01,1.67200e+01,5.00000e+00
6.50643e-04,-1.01552e-02,1,1.67600e+01,3.00000e+01,1.67600e+01,5.00000e+00
5.80857e-04,-1.01972e-02,1,1.68000e+01,3.00000e+01,1.68000e+01,5.00000e+00
4.98842e-04,-1.02341e-02,1,1.68400e+01,3.00000e+01,1.68400e+01,5.00000e+00
4.11341e-04,-1.02805e-02,1,1.68800e+01,3.00000e+01,1.68800e+01,5.00000e+00
3.20332e-04,-1.03329e-02,1,1.69200e+01,3.00000e+01,1.69200e+01,5.00000e+00
2.29328e-04,-1.03853e-02,1,1.69600e+01,3.00000e+01,1.69600e+01,5.00000e+00
1.38320e-04,-1.04377e-02,1,1.70000e+01,3.00000e+01,1.70000e+01,5.00000e+00
4.73112e-05,-1.04901e-02,1,1.70400e+01,3.00000e+01,1.70400e+01,5.00000e+00
-4.36930e-05,-1.05425e-02,1,1.70800e+01,3.00000e+01,1.70800e+01,5.00000e+00
-1.34701e-04,-1.05949e-02,1,1.71200e+01,3.00000e+01,1.71200e+01,5.00000e+00
-2.25706e-04,-1.06473e-02,1,1.71600e+01,3.00000e+01,1.71600e+01,5.00000e+00
-3.16714e-04,-1.06997e-02,1,1.72000e+01,3.00000e+01,1.72000e+01,5.00000e+00
-4.15924e-04,-1.07480e-02,1,1.72400e+01,3.00000e+01,1.72400e+01,5.00000e+00
-5.17623e-04,-1.07951e-02,1,1.72800e+01,3.00000e+01,1.72800e+01,5.00000e+00
-6.19318e-04,-1.08422e-02,1,1.73200e+01,3.00000e+01,1.73200e+01,5.00000e+00
-7.21018e-04,-1.08892e-02,1,1.73600e+01,3.00000e+01,1.73600e+01,5.00000e+00
-8.23376e-04,-1.09383e-02,1,1.74000e+01,3.00000e+01,1.74000e+01,5.00000e+00
-9.27697e-04,-1.09930e-02,1,1.74400e+01,3.00000e+01,1.74400e+01,5.00000e+00
-1.03201e-03,-1.10477e-02,1,1.74800e+01,3.00000e+01,1.74800e+01,5.00000e+00
-1.13633e-03,-1.11024e-02,1,1.75200e+01,3.00000e+01,1.75200e+01,5.00000e+00
-1.24065e-03,-1.11571e-02,1,1.75600e+01,3.00000e+01,1.75600e+01,5.00000e+00
-1.34605e-03,-1.12109e-02,1,1.76000e+01,3.00000e+01,1.76000e+01,5.00000e+00
-1.45555e-03,-1.12611e-02,1,1.76400e+01,3.00000e+01,1.76400e+01,5.00000e+00
-1.56506e-03,-1.13112e-02,1,1.76800e+01,3.00000e+01,1.76800e+01,5.00000e+00
-1.67456e-03,-1.13614e-02,1,1.77200e+01,3.00000e+01,1.77200e+01,5.00000e+00
-1.78406e-03,-1.14116e-02,1,1.77600e+01,3.00000e+01,1.77600e+01,5.00000e+00
-1.89294e-03,-1.14621e-02,1,1.78000e+01,3.00000e+01,1.78000e+01,5.00000e+00
-1.99965e-03,-1.15138e-02,1,1.78400e+01,3.00000e+01,1.78400e+01,5.00000e+00
-2.10727e-03,-1.15651e-02,1,1.78800e+01,3.00000e+01,1.78800e+01,5.00000e+00
-2.21840e-03,-1.16150e-02,1,1.79200e+01,3.00000e+01,1.79200e+01,5.00000e+00
-2.32953e-03,-1.16650e-02,1,1.79600e+01,3.00000e+01,1.79600e+01,5.00000e+00
-2.43686e-03,-1.17136e-02,1,1.80000e+01,3.00000e+01,1.80000e+01,5.00000e+00
-2.54768e-03,-1.17625e-02,1,1.80400e+01,3.00000e+01,1.80400e+01,5.00000e+00
-2.65849e-03,-1.18114e-02,1,1.80800e+01,3.00000e+01,1.80800e+01,5.00000e+00
-2.76851e-03,-1.18599e-02,1,1.81200e+01,3.00000e+01,1.81200e+01,5.00000e+00
-2.87506e-03,-1.19050e-02,1,1.81600e+01,3.00000e+01,1.81600e+01,5.00000e+00
-2.98283e-03,-1.19503e-02,1,1.82000e+01,3.00000e+01,1.82000e+01,5.00000e+00
-3.09060e-03,-1.19956e-02,1,1.82400e+01,3.00000e+01,1.82400e+01,5.00000e+00
-3.19851e-03,-1.20408e-02,1,1.82800e+01,3.00000e+01,1.82800e+01,5.00000e+00
-3.30679e-03,-1.20857e-02,1,1.83200e+01,3.00000e+01,1.83200e+01,5.00000e+00
-3.41508e-03,-1.21306e-02,1,1.83600e+01,3.00000e+01,1.83600e+01,5.00000e+00
-3.52336e-03,-1.21755e-02,1,1.84000e+01,3.00000e+01,1.84000e+01,5.00000e+00
-3.63167e-03,-1.22170e-02,1,1.84400e+01,3.00000e+01,1.84400e+01,5.00000e+00
-3.73876e-03,-1.22568e-02,1,1.84800e+01,3.00000e+01,1.84800e+01,5.00000e+00
-3.83977e-03,-1.22929e-02,1,1.85200e+01,3.00000e+01,1.85200e+01,5.00000e+00
-3.94078e-03,-1.23290e-02,1,1.85600e+01,3.00000e+01,1.85600e+01,5.00000e+00
-4.04180e-03,-1.23651e-02,1,1.86000e+01,3.00000e+01,1.86000e+01,5.00000e+00
-4.14281e-03,-1.24012e-02,1,1.86400e+01,3.00000e+01,1.86400e+01,5.00000e+00
-4.24382e-03,-1.24373e-02,1,1.86800e+01,3.00000e+01,1.86800e+01,5.00000e+00
-4.34483e-03,-1.24734e-02,1,1.87200e+01,3.00000e+01,1.87200e+01,5.00000e+00
-4.44584e-03,-1.25095e-02,1,1.87600e+01,3.00000e+01,1.87600e+01,5.00000e+00
-4.54631e-03,-1.25433e-02,1,1.88000e+01,3.00000e+01,1.88000e+01,5.00000e+00
-4.64497e-03,-1.25696e-02,1,1.88400e+01,3.00000e+01,1.88400e+01,5.00000e+00
-4.74363e-03,-1.25958e-02,1,1.88800e+01,3.00000e+01,1.88800e+01,5.00000e+00
-4.84229e-03,-1.26220e-02,1,1.89200e+01,3.00000e+01,1.89200e+01,5.00000e+00
-4.94095e-03,-1.26482e-02,1,1.89600e+01,3.00000e+01,1.89600e+01,5.00000e+00
-5.03961e-03,-1.26744e-02,1,1.90000e+01,3.00000e+01,1.90000e+01,5.00000e+00
-5.13828e-03,-1.27007e-02,1,1.90400e+01,3.00000e+01,1.90400e+01,5.00000e+00
-5.23470e-03,-1.27256e-02,1,1.90800e+01,3.00000e+01,1.90800e+01,5.00000e+00
-5.32306e-03,-1.27456e-02,1,1.91200e+01,3.00000e+01,1.91200e+01,5.00000e+00
-5.41140e-03,-1.27656e-02,1,1.91600e+01,3.00000e+01,1.91600e+01,5.00000e+00
-5.49975e-03,-1.27856e-02,1,1.92000e+01,3.00000e+01,1.92000e+01,5.00000e+00
-5.58681e-03,-1.27954e-02,1,1.92400e+01,3.00000e+01,1.92400e+01,5.00000e+00
-5.67348e-03,-1.28021e-02,1,1.92800e+01,3.00000e+01,1.92800e+01,5.00000e+00
-5.76015e-03,-1.28089e-02,1,1.93200e+01,3.00000e+01,1.93200e+01,5.00000e+00
-5.84683e-03,-1.28156e-02,1,1.93600e+01,3.00000e+01,1.93600e+01,5.00000e+00
-5.93350e-03,-1.28223e-02,1,1.94000e+01,3.00000e+01,1.94000e+01,5.00000e+00
-6.02017e-03,-1.28290e-02,1,1.94400e+01,3.00000e+01,1.94400e+01,5.00000e+00
-6.10890e-03,-1.28361e-02,1,1.94800e+01,3.00000e+01,1.94800e+01,5.00000e+00
-6.20032e-03,-1.28436e-02,1,1.95200e+01,3.00000e+01,1.95200e+01,5.00000e+00
-6.29173e-03,-1.28511e-02,1,1.95600e+01,3.00000e+01,1.95600e+01,5.00000e+00
-6.38178e-03,-1.28551e-02,1,1.96000e+01,3.00000e+01,1.96000e+01,5.00000e+00
-6.46662e-03,-1.28454e-02,1,1.96400e+01,3.00000e+01,1.96400e+01,5.00000e+00
-6.55145e-03,-1.28358e-02,1,1.96800e+01,3.00000e+01,1.96800e+01,5.00000e+00
-6.63629e-03,-1.28262e-02,1,1.97200e+01,3.00000e+01,1.97200e+01,5.00000e+00
-6.71790e-03,-1.28150e-02,1,1.97600e+01,3.00000e+01,1.97600e+01,5.00000e+00
-6.79815e-03,-1.28030e-02,1,1.98000e+01,3.00000e+01,1.98000e+01,5.00000e+00
-6.87841e-03,-1.27911e-02,1,1.98400e+01,3.00000e+01,1.98400e+01,5.00000e+00
