x_velocity,y_velocity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-6.95860e-03,-1.27772e-02,1,1.98800e+01,3.00000e+01,1.98800e+01,5.00000e+00
-7.03856e-03,-1.27561e-02,1,1.99200e+01,3.00000e+01,1.99200e+01,5.00000e+00
-7.11851e-03,-1.27349e-02,1,1.99600e+01,3.00000e+01,1.99600e+01,5.00000e+00
-7.19848e-03,-1.27138e-02,1,2.00000e+01,3.00000e+01,2.00000e+01,5.00000e+00
-7.27577e-03,-1.26843e-02,1,2.00400e+01,3.00000e+01,2.00400e+01,5.00000e+00
-7.35306e-03,-1.26548e-02,1,2.00800e+01,3.00000e+01,2.00800e+01,5.00000e+00
-7.43034e-03,-1.26252e-02,1,2.01200e+01,3.00000e+01,2.01200e+01,5.00000e+00
-7.50703e-03,-1.25887e-02,1,2.01600e+01,3.00000e+01,2.01600e+01,5.00000e+00
-7.58356e-03,-1.25503e-02,1,2.02000e+01,3.00000e+01,2.02000e+01,5.00000e+00
-7.66009e-03,-1.25119e-02,1,2.02400e+01,3.00000e+01,2.02400e+01,5.00000e+00
-7.73561e-03,-1.24729e-02,1,2.02800e+01,3.00000e+01,2.02800e+01,5.00000e+00
-7.80777e-03,-1.24321e-02,1,2.03200e+01,3.00000e+01,2.03200e+01,5.00000e+00
-7.87994e-03,-1.23913e-02,1,2.03600e+01,3.00000e+01,2.03600e+01,5.00000e+00
-7.95210e-03,-1.23504e-02,1,2.04000e+01,3.00000e+01,2.04000e+01,5.00000e+00
-8.01829e-03,-1.22968e-02,1,2.04400e+01,3.00000e+01,2.04400e+01,5.00000e+00
-8.08292e-03,-1.22398e-02,1,2.04800e+01,3.00000e+01,2.04800e+01,5.00000e+00
-8.14755e-03,-1.21828e-02,1,2.05200e+01,3.00000e+01,2.05200e+01,5.00000e+00
-8.21513e-03,-1.21266e-02,1,2.05600e+01,3.00000e+01,2.05600e+01,5.00000e+00
-8.28392e-03,-1.20706e-02,1,2.06000e+01,3.00000e+01,2.06000e+01,5.00000e+00
-8.35270e-03,-1.20146e-02,1,2.06400e+01,3.00000e+01,2.06400e+01,5.00000e+00
-8.42148e-03,-1.19587e-02,1,2.06800e+01,3.00000e+01,2.06800e+01,5.00000e+00
-8.49026e-03,-1.19027e-02,1,2.07200e+01,3.00000e+01,2.07200e+01,5.00000e+00
-8.55904e-03,-1.18467e-02,1,2.07600e+01,3.00000e+01,2.07600e+01,5.00000e+00
-8.62633e-03,-1.17884e-02,1,2.08000e+01,3.00000e+01,2.08000e+01,5.00000e+00
-8.68869e-03,-1.17224e-02,1,2.08400e+01,3.00000e+01,2.08400e+01,5.00000e+00
-8.75105e-03,-1.16563e-02,1,2.08800e+01,3.00000e+01,2.08800e+01,5.00000e+00
-8.81341e-03,-1.15903e-02,1,2.09200e+01,3.00000e+01,2.09200e+01,5.00000e+00
-8.87141e-03,-1.15203e-02,1,2.09600e+01,3.00000e+01,2.09600e+01,5.00000e+00
-8.92517e-03,-1.14465e-02,1,2.10000e+01,3.00000e+01,2.10000e+01,5.00000e+00
-8.97892e-03,-1.13726e-02,1,2.10400e+01,3.00000e+01,2.10400e+01,5.00000e+00
-9.03267e-03,-1.12988e-02,1,2.10800e+01,3.00000e+01,2.10800e+01,5.00000e+00
-9.08643e-03,-1.12250e-02,1,2.11200e+01,3.00000e+01,2.11200e+01,5.00000e+00
-9.14018e-03,-1.11512e-02,1,2.11600e+01,3.00000e+01,2.11600e+01,5.00000e+00
-9.19393e-03,-1.10774e-02,1,2.12000e+01,3.00000e+01,2.12000e+01,5.00000e+00
-9.23972e-03,-1.09995e-02,1,2.12400e+01,3.00000e+01,2.12400e+01,5.00000e+00
-9.28310e-03,-1.09204e-02,1,2.12800e+01,3.00000e+01,2.12800e+01,5.00000e+00
-9.32647e-03,-1.08413e-02,1,2.13200e+01,3.00000e+01,2.13200e+01,5.00000e+00
-9.36985e-03,-1.07622e-02,1,2.13600e+01,3.00000e+01,2.13600e+01,5.00000e+00
-9.41322e-03,-1.06831e-02,1,2.14000e+01,3.00000e+01,2.14000e+01,5.00000e+00
-9.45659e-03,-1.06040e-02,1,2.14400e+01,3.00000e+01,2.14400e+01,5.00000e+00
-9.49997e-03,-1.05248e-02,1,2.14800e+01,3.00000e+01,2.14800e+01,5.00000e+00
-9.54334e-03,-1.04457e-02,1,2.15200e+01,3.00000e+01,2.15200e+01,5.00000e+00
-9.58525e-03,-1.03647e-02,1,2.15600e+01,3.00000e+01,2.15600e+01,5.00000e+00
-9.62034e-03,-1.02776e-02,1,2.16000e+01,3.00000e+01,2.16000e+01,5.00000e+00
-9.64734e-03,-1.01916e-02,1,2.16400e+01,3.00000e+01,2.16400e+01,5.00000e+00
-9.67393e-03,-1.01057e-02,1,2.16800e+01,3.00000e+01,2.16800e+01,5.00000e+00
-9.69873e-03,-1.00199e-02,1,2.17200e+01,3.00000e+01,2.17200e+01,5.00000e+00
-9.72352e-03,-9.93404e-03,1,2.17600e+01,3.00000e+01,2.17600e+01,5.00000e+00
-9.74831e-03,-9.84824e-03,1,2.18000e+01,3.00000e+01,2.18000e+01,5.00000e+00
-9.77311e-03,-9.76243e-03,1,2.18400e+01,3.00000e+01,2.18400e+01,5.00000e+00
-9.79677e-03,-9.67915e-03,1,2.18800e+01,3.00000e+01,2.18800e+01,5.00000e+00
-9.81171e-03,-9.59338e-03,1,2.19200e+01,3.00000e+01,2.19200e+01,5.00000e+00
-9.82520e-03,-9.50361e-03,1,2.19600e+01,3.00000e+01,2.19600e+01,5.00000e+00
-9.83868e-03,-9.41385e-03,1,2.20000e+01,3.00000e+01,2.20000e+01,5.00000e+00
-9.84886e-03,-9.33445e-03,1,2.20400e+01,3.00000e+01,2.20400e+01,5.00000e+00
-9.85539e-03,-9.24321e-03,1,2.20800e+01,3.00000e+01,2.20800e+01,5.00000e+00
-9.86192e-03,-9.15197e-03,1,2.21200e+01,3.00000e+01,2.21200e+01,5.00000e+00
-9.86248e-03,-9.07082e-03,1,2.21600e+01,3.00000e+01,2.21600e+01,5.00000e+00
-9.86149e-03,-8.99230e-03,1,2.22000e+01,3.00000e+01,2.22000e+01,5.00000e+00
-9.85970e-03,-8.91051e-03,1,2.22400e+01,3.00000e+01,2.22400e+01,5.00000e+00
-9.85538e-03,-8.81831e-03,1,2.22800e+01,3.00000e+01,2.22800e+01,5.00000e+00
-9.85106e-03,-8.72613e-03,1,2.23200e+01,3.00000e+01,2.23200e+01,5.00000e+00
-9.84674e-03,-8.63394e-03,1,2.23600e+01,3.00000e+01,2.23600e+01,5.00000e+00
-9.84241e-03,-8.54175e-03,1,2.24000e+01,3.00000e+01,2.24000e+01,5.00000e+00
-9.82563e-03,-8.45768e-03,1,2.24400e+01,3.00000e+01,2.24400e+01,5.00000e+00
-9.80559e-03,-8.37575e-03,1,2.24800e+01,3.00000e+01,2.24800e+01,5.00000e+00
-9.78554e-03,-8.29381e-03,1,2.25200e+01,3.00000e+01,2.25200e+01,5.00000e+00
-9.76550e-03,-8.21187e-03,1,2.25600e+01,3.00000e+01,2.25600e+01,5.00000e+00
-9.74546e-03,-8.12994e-03,1,2.26000e+01,3.00000e+01,2.26000e+01,5.00000e+00
-9.72541e-03,-8.04800e-03,1,2.26400e+01,3.00000e+01,2.26400e+01,5.00000e+00
-9.70406e-03,-7.95877e-03,1,2.26800e+01,3.00000e+01,2.26800e+01,5.00000e+00
-9.68192e-03,-7.86519e-03,1,2.27200e+01,3.00000e+01,2.27200e+01,5.00000e+00
-9.65979e-03,-7.77161e-03,1,2.27600e+01,3.00000e+01,2.27600e+01,5.00000e+00
-9.63315e-03,-7.68007e-03,1,2.28000e+01,3.00000e+01,2.28000e+01,5.00000e+00
-9.59162e-03,-7.59524e-03,1,2.28400e+01,3.00000e+01,2.28400e+01,5.00000e+00
-9.55009e-03,-7.51041e-03,1,2.28800e+01,3.00000e+01,2.28800e+01,5.00000e+00
-9.50856e-03,-7.42558e-03,1,2.29200e+01,3.00000e+01,2.29200e+01,5.00000e+00
-9.46703e-03,-7.34075e-03,1,2.29600e+01,3.00000e+01,2.29600e+01,5.00000e+00
-9.42550e-03,-7.25592e-03,1,2.30000e+01,3.00000e+01,2.30000e+01,5.00000e+00
-9.38397e-03,-7.17109e-03,1,2.30400e+01,3.00000e+01,2.30400e+01,5.00000e+00
-9.34245e-03,-7.08626e-03,1,2.30800e+01,3.00000e+01,2.30800e+01,5.00000e+00
-9.30092e-03,-7.00143e-03,1,2.31200e+01,3.00000e+01,2.31200e+01,5.00000e+00
-9.25939e-03,-6.91661e-03,1,2.31600e+01,3.00000e+01,2.31600e+01,5.00000e+00
-9.21718e-03,-6.83191e-03,1,2.32000e+01,3.00000e+01,2.32000e+01,5.00000e+00
-9.15913e-03,-6.74705e-03,1,2.32400e+01,3.00000e+01,2.32400e+01,5.00000e+00
-9.09623e-03,-6.66006e-03,1,2.32800e+01,3.00000e+01,2.32800e+01,5.00000e+00
-9.03334e-03,-6.57307e-03,1,2.33200e+01,3.00000e+01,2.33200e+01,5.00000e+00
-8.97044e-03,-6.48607e-03,1,2.33600e+01,3.00000e+01,2.33600e+01,5.00000e+00
-8.90755e-03,-6.39908e-03,1,2.34000e+01,3.00000e+01,2.34000e+01,5.00000e+00
-8.84465e-03,-6.31208e-03,1,2.34400e+01,3.00000e+01,2.34400e+01,5.00000e+00
-8.78176e-03,-6.22509e-03,1,2.34800e+01,3.00000e+01,2.34800e+01,5.00000e+00
-8.71886e-03,-6.13809e-03,1,2.35200e+01,3.00000e+01,2.35200e+01,5.00000e+00
-8.65597e-03,-6.05110e-03,1,2.35600e+01,3.00000e+01,2.35600e+01,5.00000e+00
-8.59085e-03,-5.96556e-03,1,2.36000e+01,3.00000e+01,2.36000e+01,5.00000e+00
-8.51726e-03,-5.88563e-03,1,2.36400e+01,3.00000e+01,2.36400e+01,5.00000e+00
-8.44339e-03,-5.80475e-03,1,2.36800e+01,3.00000e+01,2.36800e+01,5.00000e+00
-8.36736e-03,-5.71631e-03,1,2.37200e+01,3.00000e+01,2.37200e+01,5.00000e+00
-8.29133e-03,-5.62787e-03,1,2.37600e+01,3.00000e+01,2.37600e+01,5.00000e+00
-8.21530e-03,-5.53944e-03,1,2.38000e+01,3.00000e+01,2.38000e+01,5.00000e+00
-8.13927e-03,-5.45100e-03,1,2.38400e+01,3.00000e+01,2.38400e+01,5.00000e+00
-8.06221e-03,-5.36401e-03,1,2.38800e+01,3.00000e+01,2.38800e+01,5.00000e+00
-7.98122e-03,-5.28260e-03,1,2.39200e+01,3.00000e+01,2.39200e+01,5.00000e+00
-7.89902e-03,-5.19579e-03,1,2.39600e+01,3.00000e+01,2.39600e+01,5.00000e+00
-7.81639e-03,-5.10709e-03,1,2.40000e+01,3.00000e+01,2.40000e+01,5.00000e+00
-7.73138e-03,-5.02456e-03,1,2.40400e+01,3.00000e+01,2.40400e+01,5.00000e+00
-7.64617e-03,-4.94060e-03,1,2.40800e+01,3.00000e+01,2.40800e+01,5.00000e+00
-7.56033e-03,-4.85246e-03,1,2.41200e+01,3.00000e+01,2.41200e+01,5.00000e+00
-7.47101e-03,-4.76745e-03,1,2.41600e+01,3.00000e+01,2.41600e+01,5.00000e+00
-7.38079e-03,-4.68325e-03,1,2.42000e+01,3.00000e+01,2.42000e+01,5.00000e+00
-7.29058e-03,-4.59905e-03,1,2.42400e+01,3.00000e+01,2.42400e+01,5.00000e+00
-7.20036e-03,-4.51485e-03,1,2.42800e+01,3.00000e+01,2.42800e+01,5.00000e+00
-7.11014e-03,-4.43065e-03,1,2.43200e+01,3.00000e+01,2.43200e+01,5.00000e+00
-7.02049e-03,-4.34457e-03,1,2.43600e+01,3.00000e+01,2.43600e+01,5.00000e+00
-6.93092e-03,-4.25820e-03,1,2.44000e+01,3.00000e+01,2.44000e+01,5.00000e+00
-6.83747e-03,-4.17267e-03,1,2.44400e+01,3.00000e+01,2.44400e+01,5.00000e+00
-6.74301e-03,-4.08736e-03,1,2.44800e+01,3.00000e+01,2.44800e+01,5.00000e+00
-6.64854e-03,-4.00204e-03,1,2.45200e+01,3.00000e+01,2.45200e+01,5.00000e+00
-6.55408e-03,-3.91673e-03,1,2.45600e+01,3.00000e+01,2.45600e+01,5.00000e+00
-6.45961e-03,-3.83141e-03,1,2.46000e+01,3.00000e+01,2.46000e+01,5.00000e+00
-6.36514e-03,-3.74610e-03,1,2.46400e+01,3.00000e+01,2.46400e+01,5.00000e+00
-6.27067e-03,-3.66078e-03,1,2.46800e+01,3.00000e+01,2.46800e+01,5.00000e+00
-6.17621e-03,-3.57547e-03,1,2.47200e+01,3.00000e+01,2.47200e+01,5.00000e+00
-6.08174e-03,-3.49016e-03,1,2.47600e+01,3.00000e+01,2.47600e+01,5.00000e+00
-5.98839e-03,-3.40505e-03,1,2.48000e+01,3.00000e+01,2.48000e+01,5.00000e+00
-5.89977e-03,-3.31865e-03,1,2.48400e+01,3.00000e+01,2.48400e+01,5.00000e+00
-5.81115e-03,-3.23225e-03,1,2.48800e+01,3.00000e+01,2.48800e+01,5.00000e+00
-5.72253e-03,-3.14586e-03,1,2.49200e+01,3.00000e+01,2.49200e+01,5.00000e+00
-5.63392e-03,-3.05946e-03,1,2.49600e+01,3.00000e+01,2.49600e+01,5.00000e+00
-5.54530e-03,-2.97306e-03,1,2.50000e+01,3.00000e+01,2.50000e+01,5.00000e+00
-5.45668e-03,-2.88666e-03,1,2.50400e+01,3.00000e+01,2.50400e+01,5.00000e+00
-5.36806e-03,-2.80027e-03,1,2.50800e+01,3.00000e+01,2.50800e+01,5.00000e+00
-5.27945e-03,-2.71387e-03,1,2.51200e+01,3.00000e+01,2.51200e+01,5.00000e+00
-5.19083e-03,-2.62747e-03,1,2.51600e+01,3.00000e+01,2.51600e+01,5.00000e+00
-5.10221e-03,-2.54108e-03,1,2.52000e+01,3.00000e+01,2.52000e+01,5.00000e+00
-5.02872e-03,-2.44527e-03,1,2.52400e+01,3.00000e+01,2.52400e+01,5.00000e+00
-4.95981e-03,-2.34660e-03,1,2.52800e+01,3.00000e+01,2.52800e+01,5.00000e+00
-4.89091e-03,-2.24794e-03,1,2.53200e+01,3.00000e+01,2.53200e+01,5.00000e+00
-4.82196e-03,-2.14942e-03,1,2.53600e+01,3.00000e+01,2.53600e+01,5.00000e+00
-4.75018e-03,-2.06382e-03,1,2.54000e+01,3.00000e+01,2.54000e+01,5.00000e+00
-4.67839e-03,-1.97821e-03,1,2.54400e+01,3.00000e+01,2.54400e+01,5.00000e+00
-4.60660e-03,-1.89260e-03,1,2.54800e+01,3.00000e+01,2.54800e+01,5.00000e+00
-4.53481e-03,-1.80699e-03,1,2.55200e+01,3.00000e+01,2.55200e+01,5.00000e+00
-4.46303e-03,-1.72138e-03,1,2.55600e+01,3.00000e+01,2.55600e+01,5.00000e+00
-4.39705e-03,-1.63143e-03,1,2.56000e+01,3.00000e+01,2.56000e+01,5.00000e+00
-4.35329e-03,-1.52487e-03,1,2.56400e+01,3.00000e+01,2.56400e+01,5.00000e+00
-4.30952e-03,-1.41830e-03,1,2.56800e+01,3.00000e+01,2.56800e+01,5.00000e+00
-4.26576e-03,-1.31175e-03,1,2.57200e+01,3.00000e+01,2.57200e+01,5.00000e+00
-4.22199e-03,-1.20518e-03,1,2.57600e+01,3.00000e+01,2.57600e+01,5.00000e+00
-4.17651e-03,-1.10646e-03,1,2.58000e+01,3.00000e+01,2.58000e+01,5.00000e+00
-4.12799e-03,-1.02169e-03,1,2.58400e+01,3.00000e+01,2.58400e+01,5.00000e+00
-4.08478e-03,-9.30954e-04,1,2.58800e+01,3.00000e+01,2.58800e+01,5.00000e+00
-4.06197e-03,-8.17303e-04,1,2.59200e+01,3.00000e+01,2.59200e+01,5.00000e+00
-4.03916e-03,-7.03657e-04,1,2.59600e+01,3.00000e+01,2.59600e+01,5.00000e+00
-4.01225e-03,-6.06323e-04,1,2.60000e+01,3.00000e+01,2.60000e+01,5.00000e+00
-4.00450e-03,-4.88549e-04,1,2.60400e+01,3.00000e+01,2.60400e+01,5.00000e+00
-3.99676e-03,-3.70781e-04,1,2.60800e+01,3.00000e+01,2.60800e+01,5.00000e+00
-3.98880e-03,-2.53745e-04,1,2.61200e+01,3.00000e+01,2.61200e+01,5.00000e+00
-4.00022e-03,-1.38281e-04,1,2.61600e+01,3.00000e+01,2.61600e+01,5.00000e+00
-4.01899e-03,-1.49580e-05,1,2.62000e+01,3.00000e+01,2.62000e+01,5.00000e+00
-4.04573e-03,1.12992e-04,1,2.62400e+01,3.00000e+01,2.62400e+01,5.00000e+00
-4.08002e-03,2.45341e-04,1,2.62800e+01,3.00000e+01,2.62800e+01,5.00000e+00
-4.11431e-03,3.77683e-04,1,2.63200e+01,3.00000e+01,2.63200e+01,5.00000e+00
-4.14860e-03,5.10031e-04,1,2.63600e+01,3.00000e+01,2.63600e+01,5.00000e+00
-4.18289e-03,6.42373e-04,1,2.64000e+01,3.00000e+01,2.64000e+01,5.00000e+00
-4.27175e-03,8.08921e-04,1,2.64400e+01,3.00000e+01,2.64400e+01,5.00000e+00
-4.37489e-03,9.84416e-04,1,2.64800e+01,3.00000e+01,2.64800e+01,5.00000e+00
-4.47804e-03,1.15992e-03,1,2.65200e+01,3.00000e+01,2.65200e+01,5.00000e+00
-4.56818e-03,1.31296e-03,1,2.65600e+01,3.00000e+01,2.65600e+01,5.00000e+00
-4.65779e-03,1.46509e-03,1,2.66000e+01,3.00000e+01,2.66000e+01,5.00000e+00
-4.74740e-03,1.61721e-03,1,2.66400e+01,3.00000e+01,2.66400e+01,5.00000e+00
-4.83702e-03,1.76934e-03,1,2.66800e+01,3.00000e+01,2.66800e+01,5.00000e+00
-4.92663e-03,1.92146e-03,1,2.67200e+01,3.00000e+01,2.67200e+01,5.00000e+00
-5.01624e-03,2.07360e-03,1,2.67600e+01,3.00000e+01,2.67600e+01,5.00000e+00
-5.12703e-03,2.23833e-03,1,2.68000e+01,3.00000e+01,2.68000e+01,5.00000e+00
-5.30775e-03,2.44469e-03,1,2.68400e+01,3.00000e+01,2.68400e+01,5.00000e+00
-5.48847e-03,2.65104e-03,1,2.68800e+01,3.00000e+01,2.68800e+01,5.00000e+00
-5.66919e-03,2.85741e-03,1,2.69200e+01,3.00000e+01,2.69200e+01,5.00000e+00
-5.84991e-03,3.06376e-03,1,2.69600e+01,3.00000e+01,2.69600e+01,5.00000e+00
-6.03063e-03,3.27013e-03,1,2.70000e+01,3.00000e+01,2.70000e+01,5.00000e+00
-6.21136e-03,3.47649e-03,1,2.70400e+01,3.00000e+01,2.70400e+01,5.00000e+00
-6.39207e-03,3.68284e-03,1,2.70800e+01,3.00000e+01,2.70800e+01,5.00000e+00
-6.57280e-03,3.88921e-03,1,2.71200e+01,3.00000e+01,2.71200e+01,5.00000e+00
-6.75351e-03,4.09556e-03,1,2.71600e+01,3.00000e+01,2.71600e+01,5.00000e+00
-6.93076e-03,4.29662e-03,1,2.72000e+01,3.00000e+01,2.72000e+01,5.00000e+00
-7.17593e-03,4.52974e-03,1,2.72400e+01,3.00000e+01,2.72400e+01,5.00000e+00
-7.46579e-03,4.79573e-03,1,2.72800e+01,3.00000e+01,2.72800e+01,5.00000e+00
-7.75563e-03,5.06171e-03,1,2.73200e+01,3.00000e+01,2.73200e+01,5.00000e+00
-8.04549e-03,5.32770e-03,1,2.73600e+01,3.00000e+01,2.73600e+01,5.00000e+00
-8.33534e-03,5.59368e-03,1,2.74000e+01,3.00000e+01,2.74000e+01,5.00000e+00
-8.62520e-03,5.85967e-03,1,2.74400e+01,3.00000e+01,2.74400e+01,5.00000e+00
-8.91504e-03,6.12565e-03,1,2.74800e+01,3.00000e+01,2.74800e+01,5.00000e+00
-9.20490e-03,6.39164e-03,1,2.75200e+01,3.00000e+01,2.75200e+01,5.00000e+00
-9.49474e-03,6.65762e-03,1,2.75600e+01,3.00000e+01,2.75600e+01,5.00000e+00
-9.80051e-03,6.93233e-03,1,2.76000e+01,3.00000e+01,2.76000e+01,5.00000e+00
-1.01670e-02,7.24032e-03,1,2.76400e+01,3.00000e+01,2.76400e+01,5.00000e+00
-1.05336e-02,7.54832e-03,1,2.76800e+01,3.00000e+01,2.76800e+01,5.00000e+00
-1.09126e-02,7.86731e-03,1,2.77200e+01,3.00000e+01,2.77200e+01,5.00000e+00
-1.12971e-02,8.19114e-03,1,2.77600e+01,3.00000e+01,2.77600e+01,5.00000e+00
-1.16816e-02,8.51496e-03,1,2.78000e+01,3.00000e+01,2.78000e+01,5.00000e+00
-1.20661e-02,8.83878e-03,1,2.78400e+01,3.00000e+01,2.78400e+01,5.00000e+00
-1.24614e-02,9.16967e-03,1,2.78800e+01,3.00000e+01,2.78800e+01,5.00000e+00
-1.28983e-02,9.52773e-03,1,2.79200e+01,3.00000e+01,2.79200e+01,5.00000e+00
-1.33300e-02,9.87938e-03,1,2.79600e+01,3.00000e+01,2.79600e+01,5.00000e+00
-1.37550e-02,1.02228e-02,1,2.80000e+01,3.00000e+01,2.80000e+01,5.00000e+00
-1.42179e-02,1.05950e-02,1,2.80400e+01,3.00000e+01,2.80400e+01,5.00000e+00
-1.46807e-02,1.09670e-02,1,2.80800e+01,3.00000e+01,2.80800e+01,5.00000e+00
-1.51436e-02,1.13392e-02,1,2.81200e+01,3.00000e+01,2.81200e+01,5.00000e+00
-1.56404e-02,1.17296e-02,1,2.81600e+01,3.00000e+01,2.81600e+01,5.00000e+00
-1.61596e-02,1.21364e-02,1,2.82000e+01,3.00000e+01,2.82000e+01,5.00000e+00
-1.66786e-02,1.25432e-02,1,2.82400e+01,3.00000e+01,2.82400e+01,5.00000e+00
-1.71978e-02,1.29500e-02,1,2.82800e+01,3.00000e+01,2.82800e+01,5.00000e+00
-1.77169e-02,1.33568e-02,1,2.83200e+01,3.00000e+01,2.83200e+01,5.00000e+00
-1.82360e-02,1.37636e-02,1,2.83600e+01,3.00000e+01,2.83600e+01,5.00000e+00
-1.87551e-02,1.41704e-02,1,2.84000e+01,3.00000e+01,2.84000e+01,5.00000e+00
-1.93287e-02,1.46185e-02,1,2.84400e+01,3.00000e+01,2.84400e+01,5.00000e+00
-1.99166e-02,1.50773e-02,1,2.84800e+01,3.00000e+01,2.84800e+01,5.00000e+00
-2.05045e-02,1.55362e-02,1,2.85200e+01,3.00000e+01,2.85200e+01,5.00000e+00
-2.10924e-02,1.59950e-02,1,2.85600e+01,3.00000e+01,2.85600e+01,5.00000e+00
-2.16717e-02,1.64429e-02,1,2.86000e+01,3.00000e+01,2.86000e+01,5.00000e+00
-2.22445e-02,1.68824e-02,1,2.86400e+01,3.00000e+01,2.86400e+01,5.00000e+00
-2.28173e-02,1.73218e-02,1,2.86800e+01,3.00000e+01,2.86800e+01,5.00000e+00
-2.33901e-02,1.77613e-02,1,2.87200e+01,3.00000e+01,2.87200e+01,5.00000e+00
-2.39628e-02,1.82008e-02,1,2.87600e+01,3.00000e+01,2.87600e+01,5.00000e+00
-2.45484e-02,1.86498e-02,1,2.88000e+01,3.00000e+01,2.88000e+01,5.00000e+00
-2.51760e-02,1.91301e-02,1,2.88400e+01,3.00000e+01,2.88400e+01,5.00000e+00
-2.58036e-02,1.96104e-02,1,2.88800e+01,3.00000e+01,2.88800e+01,5.00000e+00
-2.64312e-02,2.00907e-02,1,2.89200e+01,3.00000e+01,2.89200e+01,5.00000e+00
-2.70588e-02,2.05710e-02,1,2.89600e+01,3.00000e+01,2.89600e+01,5.00000e+00
-2.76864e-02,2.10513e-02,1,2.90000e+01,3.00000e+01,2.90000e+01,5.00000e+00
-2.83140e-02,2.15316e-02,1,2.90400e+01,3.00000e+01,2.90400e+01,5.00000e+00
-2.89416e-02,2.20119e-02,1,2.90800e+01,3.00000e+01,2.90800e+01,5.00000e+00
-2.95694e-02,2.24923e-02,1,2.91200e+01,3.00000e+01,2.91200e+01,5.00000e+00
-3.02081e-02,2.29827e-02,1,2.91600e+01,3.00000e+01,2.91600e+01,5.00000e+00
-3.08469e-02,2.34730e-02,1,2.92000e+01,3.00000e+01,2.92000e+01,5.00000e+00
-3.14783e-02,2.39624e-02,1,2.92400e+01,3.00000e+01,2.92400e+01,5.00000e+00
-3.21183e-02,2.44521e-02,1,2.92800e+01,3.00000e+01,2.92800e+01,5.00000e+00
-3.27604e-02,2.49419e-02,1,2.93200e+01,3.00000e+01,2.93200e+01,5.00000e+00
-3.34026e-02,2.54318e-02,1,2.93600e+01,3.00000e+01,2.93600e+01,5.00000e+00
-3.40447e-02,2.59216e-02,1,2.94000e+01,3.00000e+01,2.94000e+01,5.00000e+00
-3.46868e-02,2.64115e-02,1,2.94400e+01,3.00000e+01,2.94400e+01,5.00000e+00
-3.53289e-02,2.69013e-02,1,2.94800e+01,3.00000e+01,2.94800e+01,5.00000e+00
-3.59710e-02,2.73911e-02,1,2.95200e+01,3.00000e+01,2.95200e+01,5.00000e+00
-3.66131e-02,2.78810e-02,1,2.95600e+01,3.00000e+01,2.95600e+01,5.00000e+00
-3.72455e-02,2.83648e-02,1,2.96000e+01,3.00000e+01,2.96000e+01,5.00000e+00
-3.78407e-02,2.88258e-02,1,2.96400e+01,3.00000e+01,2.96400e+01,5.00000e+00
-3.84360e-02,2.92868e-02,1,2.96800e+01,3.00000e+01,2.96800e+01,5.00000e+00
-3.90312e-02,2.97478e-02,1,2.97200e+01,3.00000e+01,2.97200e+01,5.00000e+00
-3.96538e-02,3.02252e-02,1,2.97600e+01,3.00000e+01,2.97600e+01,5.00000e+00
-4.02769e-02,3.07029e-02,1,2.98000e+01,3.00000e+01,2.98000e+01,5.00000e+00
-4.09000e-02,3.11806e-02,1,2.98400e+01,3.00000e+01,2.98400e+01,5.00000e+00
