x_velocity,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2
-2.67570e-02,1,2.99200e+01,3.00000e+01,2.99200e+01,0.00000e+00
-2.76421e-02,1,2.99600e+01,3.00000e+01,2.99600e+01,0.00000e+00
-2.85321e-02,1,3.00000e+01,3.00000e+01,3.00000e+01,0.00000e+00
-2.94607e-02,1,3.00400e+01,3.00000e+01,3.00400e+01,0.00000e+00
-3.03936e-02,1,3.00800e+01,3.00000e+01,3.00800e+01,0.00000e+00
-3.13308e-02,1,3.01200e+01,3.00000e+01,3.01200e+01,0.00000e+00
-3.23066e-02,1,3.01600e+01,3.00000e+01,3.01600e+01,0.00000e+00
-3.32947e-02,1,3.02000e+01,3.00000e+01,3.02000e+01,0.00000e+00
-3.42859e-02,1,3.02400e+01,3.00000e+01,3.02400e+01,0.00000e+00
-3.52804e-02,1,3.02800e+01,3.00000e+01,3.02800e+01,0.00000e+00
-3.62781e-02,1,3.03200e+01,3.00000e+01,3.03200e+01,0.00000e+00
-3.72790e-02,1,3.03600e+01,3.00000e+01,3.03600e+01,0.00000e+00
-3.82831e-02,1,3.04000e+01,3.00000e+01,3.04000e+01,0.00000e+00
-3.93346e-02,1,3.04400e+01,3.00000e+01,3.04400e+01,0.00000e+00
-4.04017e-02,1,3.04800e+01,3.00000e+01,3.04800e+01,0.00000e+00
-4.14667e-02,1,3.05200e+01,3.00000e+01,3.05200e+01,0.00000e+00
-4.25293e-02,1,3.05600e+01,3.00000e+01,3.05600e+01,0.00000e+00
-4.35898e-02,1,3.06000e+01,3.00000e+01,3.06000e+01,0.00000e+00
-4.46480e-02,1,3.06400e+01,3.00000e+01,3.06400e+01,0.00000e+00
-4.57040e-02,1,3.06800e+01,3.00000e+01,3.06800e+01,0.00000e+00
-4.67577e-02,1,3.07200e+01,3.00000e+01,3.07200e+01,0.00000e+00
-4.78092e-02,1,3.07600e+01,3.00000e+01,3.07600e+01,0.00000e+00
-4.88537e-02,1,3.08000e+01,3.00000e+01,3.08000e+01,0.00000e+00
-4.98784e-02,1,3.08400e+01,3.00000e+01,3.08400e+01,0.00000e+00
-5.08979e-02,1,3.08800e+01,3.00000e+01,3.08800e+01,0.00000e+00
-5.19122e-02,1,3.09200e+01,3.00000e+01,3.09200e+01,0.00000e+00
-5.29211e-02,1,3.09600e+01,3.00000e+01,3.09600e+01,0.00000e+00
-5.39249e-02,1,3.10000e+01,3.00000e+01,3.10000e+01,0.00000e+00
-5.49234e-02,1,3.10400e+01,3.00000e+01,3.10400e+01,0.00000e+00
-5.59165e-02,1,3.10800e+01,3.00000e+01,3.10800e+01,0.00000e+00
-5.69044e-02,1,3.11200e+01,3.00000e+01,3.11200e+01,0.00000e+00
-5.78870e-02,1,3.11600e+01,3.00000e+01,3.11600e+01,0.00000e+00
-5.88643e-02,1,3.12000e+01,3.00000e+01,3.12000e+01,0.00000e+00
-5.97564e-02,1,3.12400e+01,3.00000e+01,3.12400e+01,0.00000e+00
-6.06168e-02,1,3.12800e+01,3.00000e+01,3.12800e+01,0.00000e+00
-6.14694e-02,1,3.13200e+01,3.00000e+01,3.13200e+01,0.00000e+00
-6.23143e-02,1,3.13600e+01,3.00000e+01,3.13600e+01,0.00000e+00
-6.31513e-02,1,3.14000e+01,3.00000e+01,3.14000e+01,0.00000e+00
-6.39806e-02,1,3.14400e+01,3.00000e+01,3.14400e+01,0.00000e+00
-6.48021e-02,1,3.14800e+01,3.00000e+01,3.14800e+01,0.00000e+00
-6.56157e-02,1,3.15200e+01,3.00000e+01,3.15200e+01,0.00000e+00
-6.64215e-02,1,3.15600e+01,3.00000e+01,3.15600e+01,0.00000e+00
-6.71885e-02,1,3.16000e+01,3.00000e+01,3.16000e+01,0.00000e+00
-6.78280e-02,1,3.16400e+01,3.00000e+01,3.16400e+01,0.00000e+00
-6.84580e-02,1,3.16800e+01,3.00000e+01,3.16800e+01,0.00000e+00
-6.90786e-02,1,3.17200e+01,3.00000e+01,3.17200e+01,0.00000e+00
-6.96897e-02,1,3.17600e+01,3.00000e+01,3.17600e+01,0.00000e+00
-7.02804e-02,1,3.18000e+01,3.00000e+01,3.18000e+01,0.00000e+00
-7.07881e-02,1,3.18400e+01,3.00000e+01,3.18400e+01,0.00000e+00
-7.12560e-02,1,3.18800e+01,3.00000e+01,3.18800e+01,0.00000e+00
-7.16133e-02,1,3.19200e+01,3.00000e+01,3.19200e+01,0.00000e+00
-7.19548e-02,1,3.19600e+01,3.00000e+01,3.19600e+01,0.00000e+00
-7.22803e-02,1,3.20000e+01,3.00000e+01,3.20000e+01,0.00000e+00
-7.25027e-02,1,3.20400e+01,3.00000e+01,3.20400e+01,0.00000e+00
-7.27089e-02,1,3.20800e+01,3.00000e+01,3.20800e+01,0.00000e+00
-7.28987e-02,1,3.21200e+01,3.00000e+01,3.21200e+01,0.00000e+00
-7.29523e-02,1,3.21600e+01,3.00000e+01,3.21600e+01,0.00000e+00
-7.29580e-02,1,3.22000e+01,3.00000e+01,3.22000e+01,0.00000e+00
-7.29470e-02,1,3.22400e+01,3.00000e+01,3.22400e+01,0.00000e+00
-7.29193e-02,1,3.22800e+01,3.00000e+01,3.22800e+01,0.00000e+00
-7.28748e-02,1,3.23200e+01,3.00000e+01,3.23200e+01,0.00000e+00
-7.28135e-02,1,3.23600e+01,3.00000e+01,3.23600e+01,0.00000e+00
-7.27355e-02,1,3.24000e+01,3.00000e+01,3.24000e+01,0.00000e+00
-7.24227e-02,1,3.24400e+01,3.00000e+01,3.24400e+01,0.00000e+00
-7.20357e-02,1,3.24800e+01,3.00000e+01,3.24800e+01,0.00000e+00
-7.16317e-02,1,3.25200e+01,3.00000e+01,3.25200e+01,0.00000e+00
-7.12106e-02,1,3.25600e+01,3.00000e+01,3.25600e+01,0.00000e+00
-7.07723e-02,1,3.26000e+01,3.00000e+01,3.26000e+01,0.00000e+00
-7.03169e-02,1,3.26400e+01,3.00000e+01,3.26400e+01,0.00000e+00
-6.98442e-02,1,3.26800e+01,3.00000e+01,3.26800e+01,0.00000e+00
-6.93543e-02,1,3.27200e+01,3.00000e+01,3.27200e+01,0.00000e+00
-6.88472e-02,1,3.27600e+01,3.00000e+01,3.27600e+01,0.00000e+00
-6.82384e-02,1,3.28000e+01,3.00000e+01,3.28000e+01,0.00000e+00
-6.73336e-02,1,3.28400e+01,3.00000e+01,3.28400e+01,0.00000e+00
-6.64115e-02,1,3.28800e+01,3.00000e+01,3.28800e+01,0.00000e+00
-6.54721e-02,1,3.29200e+01,3.00000e+01,3.29200e+01,0.00000e+00
-6.45152e-02,1,3.29600e+01,3.00000e+01,3.29600e+01,0.00000e+00
-6.35408e-02,1,3.30000e+01,3.00000e+01,3.30000e+01,0.00000e+00
-6.24782e-02,1,3.30400e+01,3.00000e+01,3.30400e+01,0.00000e+00
-6.13443e-02,1,3.30800e+01,3.00000e+01,3.30800e+01,0.00000e+00
-6.01920e-02,1,3.31200e+01,3.00000e+01,3.31200e+01,0.00000e+00
-5.90211e-02,1,3.31600e+01,3.00000e+01,3.31600e+01,0.00000e+00
-5.78316e-02,1,3.32000e+01,3.00000e+01,3.32000e+01,0.00000e+00
-5.63384e-02,1,3.32400e+01,3.00000e+01,3.32400e+01,0.00000e+00
-5.47421e-02,1,3.32800e+01,3.00000e+01,3.32800e+01,0.00000e+00
-5.31289e-02,1,3.33200e+01,3.00000e+01,3.33200e+01,0.00000e+00
-5.14989e-02,1,3.33600e+01,3.00000e+01,3.33600e+01,0.00000e+00
-4.98522e-02,1,3.34000e+01,3.00000e+01,3.34000e+01,0.00000e+00
-4.81888e-02,1,3.34400e+01,3.00000e+01,3.34400e+01,0.00000e+00
-4.65085e-02,1,3.34800e+01,3.00000e+01,3.34800e+01,0.00000e+00
-4.48113e-02,1,3.35200e+01,3.00000e+01,3.35200e+01,0.00000e+00
-4.30972e-02,1,3.35600e+01,3.00000e+01,3.35600e+01,0.00000e+00
-4.13060e-02,1,3.36000e+01,3.00000e+01,3.36000e+01,0.00000e+00
-3.92673e-02,1,3.36400e+01,3.00000e+01,3.36400e+01,0.00000e+00
-3.72132e-02,1,3.36800e+01,3.00000e+01,3.36800e+01,0.00000e+00
-3.51436e-02,1,3.37200e+01,3.00000e+01,3.37200e+01,0.00000e+00
-3.30586e-02,1,3.37600e+01,3.00000e+01,3.37600e+01,0.00000e+00
-3.09579e-02,1,3.38000e+01,3.00000e+01,3.38000e+01,0.00000e+00
-2.88416e-02,1,3.38400e+01,3.00000e+01,3.38400e+01,0.00000e+00
-2.66756e-02,1,3.38800e+01,3.00000e+01,3.38800e+01,0.00000e+00
-2.43163e-02,1,3.39200e+01,3.00000e+01,3.39200e+01,0.00000e+00
-2.19259e-02,1,3.39600e+01,3.00000e+01,3.39600e+01,0.00000e+00
-1.95233e-02,1,3.40000e+01,3.00000e+01,3.40000e+01,0.00000e+00
-1.70150e-02,1,3.40400e+01,3.00000e+01,3.40400e+01,0.00000e+00
-1.44951e-02,1,3.40800e+01,3.00000e+01,3.40800e+01,0.00000e+00
-1.19638e-02,1,3.41200e+01,3.00000e+01,3.41200e+01,0.00000e+00
-9.31721e-03,1,3.41600e+01,3.00000e+01,3.41600e+01,0.00000e+00
-6.63306e-03,1,3.42000e+01,3.00000e+01,3.42000e+01,0.00000e+00
-3.93828e-03,1,3.42400e+01,3.00000e+01,3.42400e+01,0.00000e+00
-1.23313e-03,1,3.42800e+01,3.00000e+01,3.42800e+01,0.00000e+00
1.50765e-03,1,3.43200e+01,3.00000e+01,3.43200e+01,0.00000e+00
4.26098e-03,1,3.43600e+01,3.00000e+01,3.43600e+01,0.00000e+00
7.02275e-03,1,3.44000e+01,3.00000e+01,3.44000e+01,0.00000e+00
9.91401e-03,1,3.44400e+01,3.00000e+01,3.44400e+01,0.00000e+00
1.28441e-02,1,3.44800e+01,3.00000e+01,3.44800e+01,0.00000e+00
1.57809e-02,1,3.45200e+01,3.00000e+01,3.45200e+01,0.00000e+00
1.87244e-02,1,3.45600e+01,3.00000e+01,3.45600e+01,0.00000e+00
2.16743e-02,1,3.46000e+01,3.00000e+01,3.46000e+01,0.00000e+00
2.46312e-02,1,3.46400e+01,3.00000e+01,3.46400e+01,0.00000e+00
2.75967e-02,1,3.46800e+01,3.00000e+01,3.46800e+01,0.00000e+00
3.05862e-02,1,3.47200e+01,3.00000e+01,3.47200e+01,0.00000e+00
3.35777e-02,1,3.47600e+01,3.00000e+01,3.47600e+01,0.00000e+00
3.65862e-02,1,3.48000e+01,3.00000e+01,3.48000e+01,0.00000e+00
3.96428e-02,1,3.48400e+01,3.00000e+01,3.48400e+01,0.00000e+00
4.26996e-02,1,3.48800e+01,3.00000e+01,3.48800e+01,0.00000e+00
4.57566e-02,1,3.49200e+01,3.00000e+01,3.49200e+01,0.00000e+00
4.88142e-02,1,3.49600e+01,3.00000e+01,3.49600e+01,0.00000e+00
5.18722e-02,1,3.50000e+01,3.00000e+01,3.50000e+01,0.00000e+00
5.49305e-02,1,3.50400e+01,3.00000e+01,3.50400e+01,0.00000e+00
5.79892e-02,1,3.50800e+01,3.00000e+01,3.50800e+01,0.00000e+00
6.10480e-02,1,3.51200e+01,3.00000e+01,3.51200e+01,0.00000e+00
6.41074e-02,1,3.51600e+01,3.00000e+01,3.51600e+01,0.00000e+00
6.71671e-02,1,3.52000e+01,3.00000e+01,3.52000e+01,0.00000e+00
7.01440e-02,1,3.52400e+01,3.00000e+01,3.52400e+01,0.00000e+00
7.30942e-02,1,3.52800e+01,3.00000e+01,3.52800e+01,0.00000e+00
7.60433e-02,1,3.53200e+01,3.00000e+01,3.53200e+01,0.00000e+00
7.89912e-02,1,3.53600e+01,3.00000e+01,3.53600e+01,0.00000e+00
8.19377e-02,1,3.54000e+01,3.00000e+01,3.54000e+01,0.00000e+00
8.48826e-02,1,3.54400e+01,3.00000e+01,3.54400e+01,0.00000e+00
8.78265e-02,1,3.54800e+01,3.00000e+01,3.54800e+01,0.00000e+00
9.07652e-02,1,3.55200e+01,3.00000e+01,3.55200e+01,0.00000e+00
9.36421e-02,1,3.55600e+01,3.00000e+01,3.55600e+01,0.00000e+00
9.64621e-02,1,3.56000e+01,3.00000e+01,3.56000e+01,0.00000e+00
9.90904e-02,1,3.56400e+01,3.00000e+01,3.56400e+01,0.00000e+00
1.01709e-01,1,3.56800e+01,3.00000e+01,3.56800e+01,0.00000e+00
1.04318e-01,1,3.57200e+01,3.00000e+01,3.57200e+01,0.00000e+00
1.06917e-01,1,3.57600e+01,3.00000e+01,3.57600e+01,0.00000e+00
1.09506e-01,1,3.58000e+01,3.00000e+01,3.58000e+01,0.00000e+00
1.12086e-01,1,3.58400e+01,3.00000e+01,3.58400e+01,0.00000e+00
1.14614e-01,1,3.58800e+01,3.00000e+01,3.58800e+01,0.00000e+00
1.16971e-01,1,3.59200e+01,3.00000e+01,3.59200e+01,0.00000e+00
1.19317e-01,1,3.59600e+01,3.00000e+01,3.59600e+01,0.00000e+00
1.21652e-01,1,3.60000e+01,3.00000e+01,3.60000e+01,0.00000e+00
1.23826e-01,1,3.60400e+01,3.00000e+01,3.60400e+01,0.00000e+00
1.25989e-01,1,3.60800e+01,3.00000e+01,3.60800e+01,0.00000e+00
1.28139e-01,1,3.61200e+01,3.00000e+01,3.61200e+01,0.00000e+00
1.30072e-01,1,3.61600e+01,3.00000e+01,3.61600e+01,0.00000e+00
1.31937e-01,1,3.62000e+01,3.00000e+01,3.62000e+01,0.00000e+00
1.33789e-01,1,3.62400e+01,3.00000e+01,3.62400e+01,0.00000e+00
1.35627e-01,1,3.62800e+01,3.00000e+01,3.62800e+01,0.00000e+00
1.37453e-01,1,3.63200e+01,3.00000e+01,3.63200e+01,0.00000e+00
1.39265e-01,1,3.63600e+01,3.00000e+01,3.63600e+01,0.00000e+00
1.41064e-01,1,3.64000e+01,3.00000e+01,3.64000e+01,0.00000e+00
1.42478e-01,1,3.64400e+01,3.00000e+01,3.64400e+01,0.00000e+00
1.43778e-01,1,3.64800e+01,3.00000e+01,3.64800e+01,0.00000e+00
1.45060e-01,1,3.65200e+01,3.00000e+01,3.65200e+01,0.00000e+00
1.46324e-01,1,3.65600e+01,3.00000e+01,3.65600e+01,0.00000e+00
1.47569e-01,1,3.66000e+01,3.00000e+01,3.66000e+01,0.00000e+00
1.48797e-01,1,3.66400e+01,3.00000e+01,3.66400e+01,0.00000e+00
1.49834e-01,1,3.66800e+01,3.00000e+01,3.66800e+01,0.00000e+00
1.50855e-01,1,3.67200e+01,3.00000e+01,3.67200e+01,0.00000e+00
1.51857e-01,1,3.67600e+01,3.00000e+01,3.67600e+01,0.00000e+00
1.52716e-01,1,3.68000e+01,3.00000e+01,3.68000e+01,0.00000e+00
1.53147e-01,1,3.68400e+01,3.00000e+01,3.68400e+01,0.00000e+00
1.53555e-01,1,3.68800e+01,3.00000e+01,3.68800e+01,0.00000e+00
1.53940e-01,1,3.69200e+01,3.00000e+01,3.69200e+01,0.00000e+00
1.54302e-01,1,3.69600e+01,3.00000e+01,3.69600e+01,0.00000e+00
1.54640e-01,1,3.70000e+01,3.00000e+01,3.70000e+01,0.00000e+00
1.54956e-01,1,3.70400e+01,3.00000e+01,3.70400e+01,0.00000e+00
1.55247e-01,1,3.70800e+01,3.00000e+01,3.70800e+01,0.00000e+00
1.55516e-01,1,3.71200e+01,3.00000e+01,3.71200e+01,0.00000e+00
1.55761e-01,1,3.71600e+01,3.00000e+01,3.71600e+01,0.00000e+00
1.55983e-01,1,3.72000e+01,3.00000e+01,3.72000e+01,0.00000e+00
1.55897e-01,1,3.72400e+01,3.00000e+01,3.72400e+01,0.00000e+00
1.55695e-01,1,3.72800e+01,3.00000e+01,3.72800e+01,0.00000e+00
1.55463e-01,1,3.73200e+01,3.00000e+01,3.73200e+01,0.00000e+00
1.55200e-01,1,3.73600e+01,3.00000e+01,3.73600e+01,0.00000e+00
1.54907e-01,1,3.74000e+01,3.00000e+01,3.74000e+01,0.00000e+00
1.54583e-01,1,3.74400e+01,3.00000e+01,3.74400e+01,0.00000e+00
1.54229e-01,1,3.74800e+01,3.00000e+01,3.74800e+01,0.00000e+00
1.53844e-01,1,3.75200e+01,3.00000e+01,3.75200e+01,0.00000e+00
1.53429e-01,1,3.75600e+01,3.00000e+01,3.75600e+01,0.00000e+00
1.52960e-01,1,3.76000e+01,3.00000e+01,3.76000e+01,0.00000e+00
1.52369e-01,1,3.76400e+01,3.00000e+01,3.76400e+01,0.00000e+00
1.51742e-01,1,3.76800e+01,3.00000e+01,3.76800e+01,0.00000e+00
1.51077e-01,1,3.77200e+01,3.00000e+01,3.77200e+01,0.00000e+00
1.50376e-01,1,3.77600e+01,3.00000e+01,3.77600e+01,0.00000e+00
1.49636e-01,1,3.78000e+01,3.00000e+01,3.78000e+01,0.00000e+00
1.48844e-01,1,3.78400e+01,3.00000e+01,3.78400e+01,0.00000e+00
1.47934e-01,1,3.78800e+01,3.00000e+01,3.78800e+01,0.00000e+00
1.47019e-01,1,3.79200e+01,3.00000e+01,3.79200e+01,0.00000e+00
1.46073e-01,1,3.79600e+01,3.00000e+01,3.79600e+01,0.00000e+00
1.45096e-01,1,3.80000e+01,3.00000e+01,3.80000e+01,0.00000e+00
1.44143e-01,1,3.80400e+01,3.00000e+01,3.80400e+01,0.00000e+00
1.43163e-01,1,3.80800e+01,3.00000e+01,3.80800e+01,0.00000e+00
1.42234e-01,1,3.81200e+01,3.00000e+01,3.81200e+01,0.00000e+00
1.41269e-01,1,3.81600e+01,3.00000e+01,3.81600e+01,0.00000e+00
1.40271e-01,1,3.82000e+01,3.00000e+01,3.82000e+01,0.00000e+00
1.39237e-01,1,3.82400e+01,3.00000e+01,3.82400e+01,0.00000e+00
1.38345e-01,1,3.82800e+01,3.00000e+01,3.82800e+01,0.00000e+00
1.37443e-01,1,3.83200e+01,3.00000e+01,3.83200e+01,0.00000e+00
1.36503e-01,1,3.83600e+01,3.00000e+01,3.83600e+01,0.00000e+00
1.35527e-01,1,3.84000e+01,3.00000e+01,3.84000e+01,0.00000e+00
1.34514e-01,1,3.84400e+01,3.00000e+01,3.84400e+01,0.00000e+00
1.33502e-01,1,3.84800e+01,3.00000e+01,3.84800e+01,0.00000e+00
1.32686e-01,1,3.85200e+01,3.00000e+01,3.85200e+01,0.00000e+00
1.31833e-01,1,3.85600e+01,3.00000e+01,3.85600e+01,0.00000e+00
1.30942e-01,1,3.86000e+01,3.00000e+01,3.86000e+01,0.00000e+00
1.30013e-01,1,3.86400e+01,3.00000e+01,3.86400e+01,0.00000e+00
1.29047e-01,1,3.86800e+01,3.00000e+01,3.86800e+01,0.00000e+00
1.28043e-01,1,3.87200e+01,3.00000e+01,3.87200e+01,0.00000e+00
1.27244e-01,1,3.87600e+01,3.00000e+01,3.87600e+01,0.00000e+00
1.26449e-01,1,3.88000e+01,3.00000e+01,3.88000e+01,0.00000e+00
1.25617e-01,1,3.88400e+01,3.00000e+01,3.88400e+01,0.00000e+00
1.24750e-01,1,3.88800e+01,3.00000e+01,3.88800e+01,0.00000e+00
1.23863e-01,1,3.89200e+01,3.00000e+01,3.89200e+01,0.00000e+00
1.22999e-01,1,3.89600e+01,3.00000e+01,3.89600e+01,0.00000e+00
1.22421e-01,1,3.90000e+01,3.00000e+01,3.90000e+01,0.00000e+00
1.21812e-01,1,3.90400e+01,3.00000e+01,3.90400e+01,0.00000e+00
1.21174e-01,1,3.90800e+01,3.00000e+01,3.90800e+01,0.00000e+00
1.20505e-01,1,3.91200e+01,3.00000e+01,3.91200e+01,0.00000e+00
1.20126e-01,1,3.91600e+01,3.00000e+01,3.91600e+01,0.00000e+00
1.19742e-01,1,3.92000e+01,3.00000e+01,3.92000e+01,0.00000e+00
1.19515e-01,1,3.92400e+01,3.00000e+01,3.92400e+01,0.00000e+00
1.19358e-01,1,3.92800e+01,3.00000e+01,3.92800e+01,0.00000e+00
1.19204e-01,1,3.93200e+01,3.00000e+01,3.93200e+01,0.00000e+00
1.19010e-01,1,3.93600e+01,3.00000e+01,3.93600e+01,0.00000e+00
1.18340e-01,1,3.94000e+01,3.00000e+01,3.94000e+01,0.00000e+00
1.17588e-01,1,3.94400e+01,3.00000e+01,3.94400e+01,0.00000e+00
1.16792e-01,1,3.94800e+01,3.00000e+01,3.94800e+01,0.00000e+00
1.15623e-01,1,3.95200e+01,3.00000e+01,3.95200e+01,0.00000e+00
1.11203e-01,1,3.95600e+01,3.00000e+01,3.95600e+01,0.00000e+00
1.06777e-01,1,3.96000e+01,3.00000e+01,3.96000e+01,0.00000e+00
1.02346e-01,1,3.96400e+01,3.00000e+01,3.96400e+01,0.00000e+00
9.79499e-02,1,3.96800e+01,3.00000e+01,3.96800e+01,0.00000e+00
8.69094e-02,1,3.97200e+01,3.00000e+01,3.97200e+01,0.00000e+00
7.53171e-02,1,3.97600e+01,3.00000e+01,3.97600e+01,0.00000e+00
6.38614e-02,1,3.98000e+01,3.00000e+01,3.98000e+01,0.00000e+00
5.22216e-02,1,3.98400e+01,3.00000e+01,3.98400e+01,0.00000e+00
3.72508e-02,1,3.98800e+01,3.00000e+01,3.98800e+01,0.00000e+00
2.25855e-02,1,3.99200e+01,3.00000e+01,3.99200e+01,0.00000e+00
9.49861e-03,1,3.99600e+01,3.00000e+01,3.99600e+01,0.00000e+00
0.00000e+00,1,4.00000e+01,3.00000e+01,4.00000e+01,0.00000e+00
